#close,open,high,low,volume
79000,78200,79300,77900,2191720
77900,78900,79200,77600,2663493
77800,77700,78700,77400,2322860
78600,76700,78800,76200,2689591
78400,79200,79500,78000,2614388
78100,77400,78800,77400,2317264
79700,79000,79900,78600,2019931
80400,79900,80800,79100,2206997
80200,81000,82300,80000,2886956
79200,80800,81200,78500,3295697
81800,80500,82400,80100,3040186
80500,81500,81800,79900,1887109
81000,81000,81800,80400,1779318
78500,81500,81500,77500,5318487
80200,78400,81500,78100,5586360
78600,78500,79900,77600,5183181
80000,78700,80100,78200,2987384
79000,79400,80700,78100,2960242
80700,79700,81200,79100,3092434
80400,81100,81300,80300,2481811
79900,79200,80400,78700,2700371
80300,78700,80500,78000,2731620
76000,79600,79700,75200,5939278
74400,76100,76700,73400,5702537
73500,73900,75000,72800,3062929
74600,72200,75100,71600,3712697
74500,74800,75100,73900,2056131
71900,74400,75100,71600,3467027
71600,72500,73300,71400,2412668
70900,71800,72800,70700,1970694
70300,70500,72200,69700,3893536
68900,71300,71300,68500,3128787
68000,68400,69100,67300,3108370
67600,67300,68600,67000,3339145
66900,67900,68200,66400,2214176
65900,67200,68300,65900,12052399
66100,65600,66700,64900,6056903
65900,66300,66900,65800,3023108
65300,65900,66900,64700,3191350
66600,65200,67200,64200,4020572
65100,66500,66700,65100,2892681
65100,66900,67600,64900,4832796
65400,65200,66000,64600,2355869
66800,66100,67000,65800,3091757
67200,66900,67800,66700,2429182
65700,66800,67100,65700,2437640
63500,64900,65100,63300,5947811
63100,63200,64000,62600,3686472
63700,62800,63800,62400,2435039
63400,63800,64200,63300,1549497
67200,65800,67300,65200,6230370
67300,67200,67400,66200,2773637
65900,67100,67300,65900,2403002
66900,65900,67400,65600,2164462
66700,66700,67400,66300,1873766
68900,68300,69600,67900,5024201
70200,70100,71600,69700,5361201
69500,70900,70900,68400,3117569
70000,71000,71000,69700,3538183
71400,69700,71700,69100,2495399
69100,71100,71700,69000,2790684
70200,69600,70700,69300,1503707
68400,70300,71000,68400,2043271
67400,66400,68000,66200,2202260
69800,68400,70500,67900,2912514
72900,71500,73400,71000,4346179
75500,74000,75500,74000,5111929
74700,75600,75800,74400,2638271
76200,74500,76500,74400,2122090
76100,74800,76500,74800,2450278
74600,74600,75200,74000,2805672
74700,74300,75200,73900,1902110
76800,75900,77000,75600,2635348
78400,77800,79200,77000,3213786
78800,79700,80700,78200,4814941
77600,78800,80200,77100,3562342
79200,79700,80400,77700,3963383
79800,78100,80300,78000,3095260
77000,79000,79400,76500,2616782
78900,78200,80000,77700,2371300
76900,78000,79100,75300,3712241
77700,75300,78700,75300,3397831
76100,75400,76800,74900,4845952
75400,75500,76000,74900,2889902
72000,73100,73900,71900,5008247
73300,72000,74300,72000,2692841
72300,73600,74500,72000,2943206
73300,73200,74100,72300,2100380
74500,73700,75000,73500,1254926
74500,74000,75100,73700,1304708
76900,77200,77900,76200,2561643
76400,75800,76400,75100,2015785
75100,77300,77500,74800,1591728
76400,75500,76600,75100,1694275
75800,75900,76900,75500,1898789
73800,75300,76000,73800,2309550
74400,73500,75200,73400,1695532
71800,72600,73000,71500,2645491
73000,72500,73700,72500,2512610
73300,73500,73700,72500,1380522
73300,73500,74100,72000,2050860
77400,74600,78000,74600,3839246
77600,77000,78200,76500,1431352
77000,77200,77600,76300,1611563
80000,77400,80000,77300,2723541
83000,81400,83000,81200,4068631
81900,84000,84000,81500,2418057
84300,83100,84600,82500,2642174
83100,84200,84200,82700,1761883
82600,83400,84300,81300,3650902
79500,81000,81000,79000,5174391
79400,80000,80400,79100,2538780
80200,80100,80600,79500,2706678
82700,80600,82700,80300,3612220
82200,82800,83400,82100,2447172
82800,81900,83300,81900,1413663
83400,82500,83500,81400,1662830
81900,82200,82800,81500,1644881
83300,83000,83500,82500,1734941
81400,80200,81500,80100,2625620
82200,80600,82900,80400,2442478
82000,81800,82500,81700,2370210
79500,81600,81600,79500,2188097
80300,78900,81300,78900,2430603
80300,80700,81700,79800,1229105
80900,80400,81100,79400,1816880
79000,78900,79600,78100,4389324
80000,79800,80500,79400,2186536
80500,82000,82300,80400,1972409
81200,80700,81700,80500,1518810
82400,82400,82700,81900,2436269
81000,82000,82200,80600,1713942
77400,81500,81700,77300,13625664
77500,77800,78400,77100,2096581
79100,78900,79300,78200,3453958
77700,78500,78600,77700,5373911
80000,79900,80100,78700,3076100
82900,82400,82900,81500,4229200
82900,83400,84000,82600,1977758
83000,84000,84000,82900,1645070
81500,83400,83400,81000,1927042
82000,81900,83400,81600,1978755
83100,82300,83200,81600,1848046
84700,84000,84900,83800,2182879
85100,85100,85400,84600,1953720
83500,84800,85200,83500,2127745
83600,83700,84300,82800,1594558
82300,84600,84600,82000,2074339
81300,82500,82500,80700,2174477
83200,81900,83200,81300,1555211
83400,83300,83600,82300,1370289
83400,83200,83800,82900,1517137
85200,84200,85200,83400,2394138
85500,86000,86500,84700,1827506
85300,85400,86000,84600,2260299
82700,84400,85200,82600,3315169
80900,81700,82500,80500,3346746
81700,80900,82100,80700,2089767
81700,82300,83300,81500,2602474
82300,82000,84100,82000,4521090
82700,82400,83200,82000,1326621
82800,83100,83800,82500,1413983
80900,82500,82800,80700,2139440
80500,80900,81800,80500,1945991
78700,78100,79300,77300,11657151
77700,78000,78100,76800,6164549
78800,79800,79900,78000,3667358
80600,79300,80800,79100,3054204
80700,81300,81800,80700,2290088
80700,79800,80900,79400,1831960
80600,80700,81000,80100,2009331
83400,82000,83500,82000,5247299
87900,87200,88200,85800,5831965
88600,87200,89400,87000,2652685
92800,91000,93800,90200,5070618
93000,93400,94500,91800,3434310
93600,95400,96400,93400,4938375
95000,94100,95100,93700,2791176
94600,95800,96200,94100,1720279
93800,95000,95600,93800,1464093
94800,94000,95100,93500,1559839
96000,94800,97000,94200,2229470
94100,95600,96300,94100,1862634
94700,96000,96200,94100,2342070
94500,96500,97900,94300,3021380
94300,93000,95300,92800,2577573
94000,94500,95400,94000,2489429
97400,96400,99500,95200,7014748
99000,98900,99000,97400,3586413
98900,99100,99700,97900,2867925
100500,99000,101000,98000,2242008
100500,101500,103500,99900,2913343
98200,99900,99900,98000,2745625
99200,97400,99400,97400,2824804
99000,100500,101500,98800,2246394
99900,100000,101000,99600,1781639
99300,100500,100500,99000,1483291
101000,99000,101000,99000,2257478
98700,101000,101000,98200,2780104
96300,95500,96900,95000,3630362
97900,96900,99000,96700,2741459
94000,97800,97800,93800,3223436
93500,94500,97500,93500,4597139
94700,91800,95600,91500,3725535
97100,94800,97500,94500,3169743
97700,99300,99300,96900,2911995
100500,98900,101000,98300,2861441
99300,100000,100500,98400,1827393
98800,98000,99200,97400,1825648
99800,99900,100500,99000,1820578
100000,100500,101000,99100,2616573
102000,101000,103500,100500,3519491
104500,101500,105000,101000,1893163
105000,104500,106000,103500,1190162
102000,104000,104500,101500,2789667
103500,102500,103500,101000,2315634
104000,104500,106000,102500,3093782
103000,101500,103500,101000,4064719
99500,100500,100500,98900,5550758
98000,97800,99100,96400,6594059
94600,95500,96100,94400,6405409
92800,94700,95300,92200,4644449
87900,91000,92200,87700,8171939
92100,90000,93100,88300,6382279
92800,95000,95100,92400,5573006
94300,91300,95000,91300,4984561
94900,95200,95900,93800,4028776
92600,93300,94300,92000,3281612
86900,89500,89700,86400,6196552
89100,86900,89400,86600,6579153
85500,88200,88500,85100,5226251
82800,83800,84600,79600,8191818
82500,76900,84700,76000,8160758
80600,83700,84800,80400,5097762
80400,77500,83100,77000,7107436
73100,81600,82500,73000,7949482
69000,75500,75800,65800,11140367
74800,71800,76200,70100,8750101
69400,69700,71600,68000,8192363
78700,73000,78800,72100,7247345
84500,82000,84700,79800,8787217
80700,85000,87900,80400,7895289
83300,85700,85700,80500,8085695
83700,81000,84900,80000,5270037
83300,84000,85500,82000,5333479
78400,82100,83200,78400,6845675
80000,78800,80000,76500,5394371
79600,80000,80800,78500,3755301
83100,81000,83300,80200,5784159
85800,86600,86700,83700,6188649
84500,85800,86500,84500,3749575
85000,86200,86500,84500,3555538
84100,84000,84400,83000,3675338
81400,83200,83400,81100,3615318
82300,82200,83700,81200,3344109
81300,80600,82300,80600,4470072
84100,83600,85900,83200,6205624
82000,83900,83900,82000,5027876
81300,80600,82200,80200,5090721
83900,80600,83900,80000,5335787
82600,85200,85200,82000,6519481
81400,82000,82500,80800,3193144
82600,81700,83200,81200,3235430
83400,82500,83900,82400,3205535
83700,83500,84800,82900,3750568
81000,82900,82900,80800,5280026
82400,82000,82500,80900,3351424
82400,82400,83400,81800,2660512
85000,83000,85500,83000,5039635
84500,84500,85200,84100,2800047
85700,84500,86500,83200,3574409
83600,83500,84100,83000,5371416
80600,82200,82500,80600,6409652
81900,81500,82300,80700,4168866
81100,80400,81800,79200,5294177
82700,82400,83200,81700,4620614
84100,81900,84200,81800,3924403
83400,84900,84900,83200,2678953
81300,83100,83300,81000,3471700
81400,81500,81800,80500,2850294
81900,80600,82100,80600,3040122
81400,81100,82700,81000,2946278
83900,84100,85400,82400,9227823
81500,82600,82700,81300,6815185
83600,82100,83700,82100,4205357
83300,82700,83600,82700,3114162
88700,83400,89200,83400,11642239
87700,90000,91600,87100,6678244
90400,88500,90800,87700,4000557
91000,93000,93000,90600,3789382
89800,91000,92000,89100,3410081
90800,89800,91100,89400,3045250
88500,89300,90300,87500,5467344
85200,84500,85800,84500,4742329
82000,84100,86500,82000,4710114
85400,83400,85700,83300,3518785
86800,84800,87400,83500,4160612
86200,86100,86800,85400,2484147
85400,86500,87000,84500,3216102
84900,84400,85900,84300,2167216
84100,85600,86200,83900,2955819
86000,84200,87400,84000,4079834
84300,84300,85600,84000,3397112
84600,86000,86100,84500,2889494
83600,84000,85300,83500,2932433
85100,86200,87300,85000,4983607
85300,86800,87300,84900,2382552
84400,84800,85200,84000,3295340
85400,85000,85600,84500,2195897
86000,86000,87000,85800,2561766
84800,87300,87300,84600,3196352
83700,83800,84900,83600,3523620
83000,84200,84600,83000,4002365
82800,83300,83500,82400,2201557
83000,83100,83500,82500,2080934
82900,82600,82900,82000,2048671
83000,83100,83900,82900,3024429
82700,83000,83100,82300,2312310
82900,82700,83500,82600,1579078
82200,82800,83000,82100,2008624
84100,83400,84700,83000,4181015
83200,84100,84200,82900,2876295
82400,84000,84000,82300,3591647
83700,82300,83700,82200,3649173
